,id,isrc,track,artists,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
110,2yPoXCs7BSIUrucMdK5PzV,USUM70736771,Umbrella,"['Rihanna', 'JAY-Z']",Good Girl Gone Bad,2007-01-01,2007,275986,False,76,0.583,0.829,1,-4.603,1,0.134,0.00864,0.0,0.0426,0.575,174.028
111,66ZcOcouenzZEnzTJvoFmH,USUM70618684,The Sweet Escape,"['Gwen Stefani', 'Akon']",The Sweet Escape,2006-01-01,2006,246466,False,77,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961
112,4AniPkv5vgdE1n6VKreiyI,USUM70609115,Big Girls Don't Cry (Personal),['Fergie'],The Dutchess,2006-09-13,2006,268120,False,70,0.707,0.642,7,-4.271,1,0.0337,0.204,0.0,0.0925,0.249,113.083
113,4AniPkv5vgdE1n6VKreiyI,USUM70609115,Big Girls Don't Cry (Personal),['Fergie'],The Dutchess,2006-09-13,2006,268120,False,70,0.707,0.642,7,-4.271,1,0.0337,0.204,0.0,0.0925,0.249,113.083
114,1tkMs9wDPknQ3ZHcKDw1ES,USJI10700121,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),"['T-Pain', 'Yung Joc']",Epiphany (Expanded Edition),2007-06-05,2007,227960,False,80,0.693,0.549,1,-8.141,1,0.119,0.0109,0.0,0.0677,0.605,80.028
115,0ZUo4YjG4saFnEJhdWp9Bt,GBCTA0500197,Before He Cheats,['Carrie Underwood'],Some Hearts,2005-11-14,2005,199946,False,82,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905
116,4RCWB3V8V0dignt99LZ8vH,US5260507213,Hey There Delilah,"[""Plain White T's""]",All That We Needed,2005-01-01,2005,232533,False,82,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971
117,0CXVjQI9wsqaGeIARkkpYc,USUM70615284,I Wanna Love You,"['Akon', 'Snoop Dogg']",Konvicted,2006-01-01,2006,247066,True,77,0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985
118,2aI21FnmY7TJVKeMaoQZ0t,USUM70603368,Say It Right,['Nelly Furtado'],Loose,2006-01-01,2006,223080,False,84,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948
119,4KTtYhxFtFL7mBwnjkKfLm,USUM70609119,Glamorous,"['Fergie', 'Ludacris']",The Dutchess,2006-09-13,2006,246573,True,74,0.81,0.755,0,-6.408,1,0.199,0.291,0.0,0.0857,0.625,130.991
120,7I6DceMT3utDOHjcYCbrr4,USUM70615300,Don't Matter,['Akon'],Konvicted,2006-01-01,2006,293053,True,77,0.798,0.443,2,-6.062,1,0.0403,0.244,0.0,0.326,0.354,125.232
121,45hOioMDJktr86iKDHC8gr,USRC10700021,Girlfriend,['Avril Lavigne'],The Best Damn Thing (Expanded Edition),2007-04-17,2007,216600,True,79,0.56,0.959,7,-2.433,1,0.102,0.000722,0.000221,0.209,0.669,163.983
122,1lHXlGlve5Zx8tXLhyjDwM,USUM70729755,Makes Me Wonder,['Maroon 5'],It Won't Be Soon Before Long.,2007-01-01,2007,211080,True,59,0.803,0.851,7,-2.429,1,0.0357,0.00485,0.000358,0.0577,0.881,113.996
123,07SajbxT3mMTKhbkGjVMBW,USUM71613705,Party Like A Rockstar - (Choppa Dunks Remix),"['SHOP BOYZ', 'Choppa Dunks']",Party Like A Rockstar (Choppa Dunks Remix),2016-10-28,2016,214640,True,40,0.656,0.92,6,-4.133,0,0.0441,0.00495,0.00633,0.347,0.784,150.068
124,2kQuhkFX7uSVepCD3h29g5,USUM70609036,Smack That,"['Akon', 'Eminem']",Konvicted,2006-01-01,2006,212360,True,88,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978
125,2kQuhkFX7uSVepCD3h29g5,USUM70609036,Smack That,"['Akon', 'Eminem']",Konvicted,2006-01-01,2006,212360,True,88,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978
126,0AA6zq5ArZ1sSH7VIMi4NK,USCA20701945,This Is Why I'm Hot,['MiMS'],Music Is My Savior,2007-01-01,2007,253706,True,61,0.621,0.6,8,-6.349,1,0.576,0.277,0.0,0.495,0.485,80.021
127,234RqTZmnDTnxWlVciXHLD,GBCTA0600228,It's Not Over,['Daughtry'],Daughtry (Deluxe Edition),2006-01-01,2006,215026,False,68,0.428,0.919,10,-3.245,0,0.0618,0.0503,0.0,0.245,0.294,145.927
128,2bLqfJjuC5syrsgDsZfGmn,USUM70722806,The Way I Are,"['Timbaland', 'Keri Hilson', 'D.O.E.']",Shock Value,2007-01-01,2007,179120,False,87,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759
129,2bLqfJjuC5syrsgDsZfGmn,USUM70722806,The Way I Are,"['Timbaland', 'Keri Hilson', 'D.O.E.']",Shock Value,2007-01-01,2007,179120,False,87,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759
130,1D066zixBwqFYqBhKgdPzp,USUM70609117,Fergalicious,"['Fergie', 'will.i.am']",The Dutchess,2006-09-13,2006,292373,True,72,0.906,0.583,8,-7.721,0,0.317,0.0569,0.0,0.126,0.829,129.056
131,66TRwr5uJwPt15mfFkzhbi,USUM70742048,Crank That (Soulja Boy),['Soulja Boy'],souljaboytellem.com,2007-01-01,2007,221933,False,79,0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141
132,66TRwr5uJwPt15mfFkzhbi,USUM70742048,Crank That (Soulja Boy),['Soulja Boy'],souljaboytellem.com,2007-01-01,2007,221933,False,79,0.736,0.74,0,-2.18,1,0.0786,0.515,0.0,0.0468,0.803,140.141
133,0wbDgMuAoy7O7pL3a69uZx,USUM70700995,Give It To Me,"['Timbaland', 'Justin Timberlake', 'Nelly Furtado']",Shock Value,2007-04-02,2007,234026,True,79,0.975,0.711,8,-3.904,1,0.0632,0.168,0.000552,0.0799,0.815,110.621
134,3pD0f7hSJg2XdQ6udw5Tey,USJI10600479,What Goes Around.../...Comes Around (Interlude),['Justin Timberlake'],FutureSex/LoveSounds,2006-09-12,2006,448573,False,76,0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76.0
135,2Lhdl74nwwVGOE2Gv35QuK,US56V0407211,Cupid's Chokehold / Breakfast in America,['Gym Class Heroes'],The Papercut Chronicles,2005-02-22,2005,243773,False,83,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,0.619,78.953
136,5fVZC9GiM4e8vu99W0Xf6J,USSM10601178,How to Save a Life,['The Fray'],How To Save A Life,2005-09-13,2005,262533,False,84,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035
137,5fVZC9GiM4e8vu99W0Xf6J,USSM10601178,How to Save a Life,['The Fray'],How To Save A Life,2005-09-13,2005,262533,False,84,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035
138,2mobr1UlKjhxDTOVqng3jw,GBCTA0600230,Home,['Daughtry'],Daughtry (Deluxe Edition),2006-01-01,2006,255666,False,61,0.443,0.853,6,-3.885,1,0.0361,0.00217,1.77e-06,0.198,0.338,143.986
139,4NeOWqHmlrGRuBvsLJC9rL,USJI10600477,My Love (feat. T.I.),"['Justin Timberlake', 'T.I.']",FutureSex/LoveSounds Deluxe Edition,2006-09-13,2006,276160,False,78,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952
140,4NeOWqHmlrGRuBvsLJC9rL,USJI10600477,My Love (feat. T.I.),"['Justin Timberlake', 'T.I.']",FutureSex/LoveSounds Deluxe Edition,2006-09-13,2006,276160,False,78,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952
141,0j2T0R9dR9qdJYsB7ciXhf,USUM70741299,Stronger,['Kanye West'],Graduation,2007-09-11,2007,311866,True,85,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992
142,42iB9FGhrqTXFQtE2Mypxl,USKO10601628,We Fly High,['Jim Jones'],Hustler's P.O.M.E. (Product Of My Environment),2006-11-07,2006,236080,True,55,0.682,0.799,1,-6.58,1,0.293,0.0791,0.0,0.0929,0.479,120.173
143,1iOJQhxKSJ7dg3Dk03yPnl,USLF20500242,U + Ur Hand,['P!nk'],I'm Not Dead,2006-04-04,2006,214386,True,69,0.709,0.891,0,-3.688,1,0.0528,0.00144,0.0,0.034,0.886,141.04
144,0JPntF36B28bSTUkjplyNd,USKO10601381,Walk It Out,['Unk'],Beat'n Down Yo Block,2006-10-03,2006,173040,True,61,0.793,0.777,1,-3.696,0,0.0816,0.0982,0.0,0.202,0.705,160.018
145,1hGy2eLcmC8eKx7qr1tOqx,USSM10701781,Beautiful Girls,['Sean Kingston'],Beautiful Girls,2007-07-23,2007,225373,False,81,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009
146,1oagRT7LfpVlNJN6FSZDGp,USUM70619006,"This Ain't A Scene, It's An Arms Race",['Fall Out Boy'],Infinity On High,2007-01-01,2007,212040,False,73,0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935
147,1RGIjMFMgJxkZHMDXVYzOJ,USJI10700366,Bartender (feat. Akon),"['T-Pain', 'Akon']",Epiphany (Expanded Edition),2007-06-05,2007,238800,True,77,0.832,0.391,8,-8.504,1,0.0628,0.0564,0.0,0.224,0.436,104.961
148,6DbqCKweKwVkHgRv1CI53D,USJI10700459,"Pop, Lock & Drop It - Video Edit",['Huey'],Notebook Paper,2006-01-01,2006,261026,False,59,0.723,0.644,11,-6.863,0,0.222,0.00308,0.0,0.352,0.645,144.09
149,3QnEp4rluCxUwgpXT43jmC,USUM70609877,Runaway Love,"['Ludacris', 'Mary J. Blige']",Release Therapy,2006-01-01,2006,280680,True,53,0.405,0.721,1,-6.97,1,0.283,0.329,0.0,0.252,0.815,92.854
150,05tlUh0E6IFks9sCQguQKN,USRH12000116,Rockstar - 2020 Remaster,['Nickelback'],All The Right Reasons (15th Anniversary Expanded Edition),2005-01-01,2005,255493,False,74,0.621,0.913,0,-3.352,1,0.0385,0.0477,0.0,0.314,0.679,144.073
151,3Zwu2K0Qa5sT6teCCHPShP,USUM70700326,Thnks fr th Mmrs,['Fall Out Boy'],Infinity On High,2007-01-01,2007,203506,False,83,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837
152,18lR4BzEs7e3qzc0KVkTpU,USWB10700721,What I've Done,['Linkin Park'],Minutes to Midnight,2007-05-14,2007,205226,False,84,0.623,0.93,5,-5.285,1,0.0324,0.0141,1.64e-06,0.138,0.287,120.119
153,1MBM7CyZbwJpVbbZJnHHRg,USJI10600503,Summer Love,['Justin Timberlake'],FutureSex/LoveSounds,2006-09-12,2006,252973,False,70,0.606,0.591,0,-7.228,0,0.087,0.0756,0.0,0.328,0.477,95.802
154,5Y77SQxEr1eiofPeUTPHxM,USUM70616516,You,"['Lloyd', 'Lil Wayne']",Street Love,2007-01-01,2007,273133,False,77,0.412,0.876,5,-6.008,0,0.47,0.102,0.0,0.297,0.703,130.159
155,0U969xYNlAyfzi8P1TaO7u,USYYK0700001,Wait for You,['Elliott Yamin'],Elliott Yamin,2007-03-23,2007,261320,False,61,0.764,0.487,0,-6.734,1,0.0281,0.25,0.0,0.184,0.352,116.027
156,3Cn1FSSTXeQ7hCfrbizrD0,USUM70750591,Last Night,"['Keyshia Cole', 'Diddy']",Just Like You,2007-01-01,2007,255773,False,59,0.916,0.849,3,-5.034,0,0.0639,0.166,0.000193,0.0859,0.974,121.002
157,4JPCdSaqs9dJd7RatFSHww,QM4TW1638240,Make It Rain,"['Fat Joe', 'Lil Wayne']","Me, Myself & I",2006-11-14,2006,247413,True,63,0.744,0.697,11,-5.063,0,0.197,0.0106,0.0,0.0842,0.767,149.28
158,0YkJU6TjjwzsVXUPRIO0DB,USUM70731925,Make Me Better,"['Fabolous', 'Ne-Yo']",From Nothin' To Somethin' (Bonus Track Version),2007-01-01,2007,253573,True,63,0.607,0.599,11,-6.886,1,0.0995,0.33,0.0,0.199,0.562,86.491
159,5qhlC4Rzals34zxovrPzKp,USSM10606021,Ice Box,['Omarion'],21,2006-12-26,2006,256426,False,62,0.775,0.731,8,-5.446,1,0.134,0.189,0.0,0.129,0.821,131.105
160,40LQiUUUKXVGyNs09lHVjW,USUM70503185,Lips Of An Angel,['Hinder'],Extreme Behavior,2005-01-01,2005,261853,False,76,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084
161,40LQiUUUKXVGyNs09lHVjW,USUM70503185,Lips Of An Angel,['Hinder'],Extreme Behavior,2005-01-01,2005,261853,False,76,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084
162,5imShWWzwqfAJ9gXFpGAQh,USSM10602589,Waiting On the World to Change,['John Mayer'],Continuum,2006-09-11,2006,201173,False,77,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739
163,5imShWWzwqfAJ9gXFpGAQh,USSM10602589,Waiting On the World to Change,['John Mayer'],Continuum,2006-09-11,2006,201173,False,77,0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739
164,4V2F0DZrAXOWq9hkwMMG3x,USUM70507488,Lost Without U,['Robin Thicke'],The Evolution of Robin Thicke,2006-01-01,2006,254146,False,68,0.664,0.351,0,-12.136,1,0.118,0.226,2.38e-06,0.106,0.816,113.204
165,5pKC7naTS6FxIDGKmMcayP,USG7D0705301,I'm A Flirt,['Smooth Jazz All Stars'],R. Kelly Smooth Jazz Tribute,2007-08-28,2007,260560,False,17,0.828,0.498,7,-7.243,1,0.0512,0.101,0.162,0.084,0.51,137.926
166,44w63XqGr3sATAzOnOySgF,NLA320581341,If Everyone Cared,['Nickelback'],All the Right Reasons (Special Edition),2005-09-26,2005,218013,False,57,0.519,0.85,6,-4.678,0,0.0354,0.000246,0.014,0.279,0.211,132.022
167,2a03afRiyAbNAleOByVju4,USUM70721403,Get It Shawty,['Lloyd'],Street Love,2007-01-01,2007,209533,False,67,0.822,0.905,5,-4.032,0,0.241,0.123,0.0,0.0496,0.674,128.014
168,4wzjNqjKAKDU82e8uMhzmr,USVI20600108,Face Down,['The Red Jumpsuit Apparatus'],Don't You Fake It,2006-01-01,2006,192000,False,80,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956
169,68Zq7PMcPIQE8ol1x3gAqw,USUM70615565,The Way I Live,"['Baby Boy Da Prince', 'Boosie Badazz']",Across The Water,2006-01-01,2006,324906,True,60,0.88,0.438,0,-7.562,1,0.248,0.0147,0.0,0.0907,0.714,90.02
170,6oUGAx0vkBcnGzYkvw0ZsA,USSM10600952,Shortie Like Mine (feat. Chris Brown & Johntá Austin),"['Bow Wow', 'Chris Brown', 'Johnta Austin']",The Price Of Fame,2006-12-18,2006,268066,False,64,0.758,0.642,7,-8.128,0,0.221,0.0745,0.0,0.191,0.701,142.078
171,1FMHNVeJ9s1x1l1WlaRs2I,USDW10500174,It Ends Tonight,['The All-American Rejects'],Move Along,2005-01-01,2005,244826,False,62,0.454,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89
172,2oWbOh3tLluqTdYL5OEDvs,USJAY0700061,A Bay Bay - Single Version,['Hurricane Chris'],A Bay Bay,2007-06-19,2007,257120,False,55,0.577,0.668,6,-4.884,1,0.514,0.105,0.0,0.0924,0.702,60.709
173,6CFPFnS9EcLs2I0nWqtWci,USUM70731570,Because Of You,['Ne-Yo'],Because Of You,2007-01-01,2007,266840,False,79,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97
174,2elA6JLRaQ6iB7hxiuTKN4,USUM70701555,I Tried,"['Bone Thugs-N-Harmony', 'Akon']",Strength & Loyalty,2007-01-01,2007,287480,True,64,0.727,0.71,4,-6.142,1,0.0742,0.0104,0.0,0.107,0.378,81.995
175,5wQnmLuC1W7ATsArWACrgW,USRE10602613,Welcome to the Black Parade,['My Chemical Romance'],The Black Parade,2006-10-23,2006,311106,False,81,0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95
176,0mYoKqA23wUUj7BTEgNzjg,USAT20702002,Shawty (feat. T Pain),"['Plies', 'T-Pain']",The Real Testament,2007-08-06,2007,255413,True,65,0.444,0.708,4,-5.926,0,0.126,0.0419,0.0,0.0775,0.26,105.412
177,5hnyJvgoWiQUYZttV4wXy6,GBUM70600345,Chasing Cars,['Snow Patrol'],Eyes Open,2006-01-01,2006,267960,False,85,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011
178,5hnyJvgoWiQUYZttV4wXy6,GBUM70600345,Chasing Cars,['Snow Patrol'],Eyes Open,2006-01-01,2006,267960,False,85,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011
179,2HWWNoWEEEECwZhAiLg7ib,USSM10700448,Beautiful Liar,"['Beyoncé', 'Shakira']",B'Day Deluxe Edition,2007-05-29,2007,199853,False,74,0.764,0.751,8,-3.74,1,0.0703,0.00554,0.000237,0.164,0.418,91.977
180,0O45fw2L5vsWpdsOdXwNAR,USJI10600269,SexyBack (feat. Timbaland),"['Justin Timberlake', 'Timbaland']",FutureSex/LoveSounds,2006-09-12,2006,242733,True,82,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0
181,0O45fw2L5vsWpdsOdXwNAR,USJI10600269,SexyBack (feat. Timbaland),"['Justin Timberlake', 'Timbaland']",FutureSex/LoveSounds,2006-09-12,2006,242733,True,82,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0
182,4UPcXTh26ilb7owtuyHqNI,USRC10602180,Keep Holding On,['Avril Lavigne'],The Best Damn Thing (Expanded Edition),2007-04-17,2007,239906,False,67,0.162,0.786,7,-2.353,1,0.038,0.0374,0.0,0.143,0.138,161.192
183,2RqZFOLOnzVmHUX7ZMcaES,USUM70740000,Let It Go,"['Keyshia Cole', 'Missy Elliott', ""Lil' Kim""]",Just Like You,2007-01-01,2007,238333,False,69,0.806,0.721,10,-5.167,0,0.215,0.197,0.0,0.209,0.781,94.967
184,6q3zC9dDD4lUNk8nfUztXy,USUM70722793,Apologize,"['Timbaland', 'OneRepublic']",Shock Value,2007-01-01,2007,184400,False,77,0.657,0.604,8,-6.006,1,0.0296,0.0361,0.0,0.102,0.0779,118.042
185,6q3zC9dDD4lUNk8nfUztXy,USUM70722793,Apologize,"['Timbaland', 'OneRepublic']",Shock Value,2007-01-01,2007,184400,False,77,0.657,0.604,8,-6.006,1,0.0296,0.0361,0.0,0.102,0.0779,118.042
186,0rFOs9paloAvEtzwDX1Kmc,USUM70736197,Bubbly,['Colbie Caillat'],Coco,2007-01-01,2007,196280,False,72,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904
187,0rFOs9paloAvEtzwDX1Kmc,USUM70736197,Bubbly,['Colbie Caillat'],Coco,2007-01-01,2007,196280,False,72,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904
188,358bOvBiZCS9fRzNYosw6c,USLF20600599,Like a Boy,['Ciara'],The Evolution,2006-01-01,2006,237053,False,69,0.701,0.724,0,-5.751,0,0.145,0.267,0.0,0.0867,0.425,132.035
189,2hns6Dv29Yrg68AVTJiAyA,USLF20600021,Who Knew - Edit,['P!nk'],I'm Not Dead,2006-04-04,2006,208493,False,77,0.688,0.734,9,-4.569,1,0.0274,0.00462,0.0,0.0756,0.46,140.004
190,24y3tSyLdRbpVsKhQrR2oj,GBCTA0700059,Never Again,['Kelly Clarkson'],My December,2007-01-01,2007,217293,False,48,0.514,0.91,7,-2.978,0,0.0714,0.00168,0.00187,0.224,0.472,145.907
191,1pLdjo3lOBbMaoR4ZpybFH,USLF20600562,Promise,['Ciara'],The Evolution,2006-01-01,2006,267413,False,65,0.697,0.629,9,-5.757,1,0.0425,0.409,3.8e-06,0.0819,0.439,123.279
192,6TlRNJaezOdzdECnQeRuMM,USCA20703432,Bed,['J. Holiday'],Back Of My Lac',2007-01-01,2007,275106,False,68,0.684,0.606,5,-7.268,0,0.0504,0.17,0.0,0.058,0.723,127.901
193,6SmPPtaMnfxgz5duA6t9Cu,USUM70609995,Throw Some D's,"['Rich Boy', 'Polow Da Don']",Rich Boy,2007-01-01,2007,263920,True,59,0.697,0.86,11,-5.181,1,0.43,0.0368,0.0,0.0721,0.433,160.895
194,3N4DI1vuTSX1tz7fa2NQZw,GBUM70603730,Rehab,['Amy Winehouse'],Back To Black (Deluxe Edition),2006-01-01,2006,214946,False,77,0.407,0.558,0,-13.609,1,0.0552,0.0541,1.51e-06,0.34,0.777,71.815
195,0eMdAjfAfGS1AoeXgiyGXP,USAT20702365,Big Things Poppin' (Do It) - Instrumental,['T.I.'],T.I. vs. T.I.P. (Instrumental),2007-06-11,2007,289986,False,23,0.597,0.715,7,-6.741,1,0.036,0.00425,0.911,0.191,0.539,169.036
196,0mZ5GyrHG908lqrHaTw4hi,USJAY0700190,No One,['Alicia Keys'],No One (Remixes),2007-10-09,2007,254523,False,76,0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098
197,0mZ5GyrHG908lqrHaTw4hi,USJAY0700190,No One,['Alicia Keys'],No One (Remixes),2007-10-09,2007,254523,False,76,0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098
198,56Tl3UgyZTqfZtvFNS31wm,USSM10603069,The Great Escape,['BOYS LIKE GIRLS'],Boys Like Girls,2006-01-01,2006,206520,False,66,0.423,0.94,1,-4.012,0,0.0635,0.00166,0.0,0.178,0.505,149.934
199,3rALMatm3fRoubDlouWRpi,USKO10601384,2 Step,['Unk'],Beat'n Down Yo Block,2006-10-03,2006,195786,True,49,0.763,0.797,11,-2.274,0,0.0895,0.0583,0.0,0.299,0.648,77.003
200,0Sc9UwBpChiRKRF8DKvWKZ,USAR10600609,Walk Away (Remember Me) (feat. The DEY),"['Paula DeAnda', 'The DEY']",Paula DeAnda,2006-06-01,2006,238160,False,56,0.672,0.585,0,-5.797,1,0.0582,0.192,0.0,0.156,0.834,77.998
201,03b1NUHnoavfpLLKcEMfIb,USUM70620409,Go Getta,"['Jeezy', 'R. Kelly']",The Inspiration,2006-01-01,2006,229346,True,55,0.392,0.751,3,-6.586,0,0.155,0.105,0.0,0.15,0.438,173.825
202,1GV98LUEVk1U3LWAkX2Apw,GBMA21895882,Here (In Your Arms),['Hellogoodbye'],Zombies! Aliens! Vampires! Dinosaurs!,2006-08-08,2006,240546,False,61,0.7,0.607,5,-6.804,1,0.0359,0.197,0.00173,0.272,0.774,126.045
203,1zyqZONW985Cs4osz9wlsu,USAT20700078,On the Hotline - Amended Version,['Pretty Ricky'],Late Night Special,2007-01-01,2007,242586,False,63,0.704,0.854,10,-5.477,0,0.183,0.0185,0.0,0.148,0.688,92.988
204,1GeECVH4Msg1zLm8DExkbH,USUM70614830,Wind It Up,['Gwen Stefani'],The Sweet Escape,2006-01-01,2006,189586,False,51,0.961,0.9,8,-6.874,1,0.0678,0.309,0.000199,0.354,0.95,120.006
205,0x1LCpY9Rgeq97VPajm81B,USAR10700270,Cyclone (feat. T-Pain) - Main,"['Baby Bash', 'T-Pain']",Cyclone (feat. T-Pain) [Main],2007-07-31,2007,222053,True,66,0.644,0.725,11,-4.618,1,0.0701,0.0112,0.0,0.146,0.584,77.977
206,0x1LCpY9Rgeq97VPajm81B,USAR10700270,Cyclone (feat. T-Pain) - Main,"['Baby Bash', 'T-Pain']",Cyclone (feat. T-Pain) [Main],2007-07-31,2007,222053,True,66,0.644,0.725,11,-4.618,1,0.0701,0.0112,0.0,0.146,0.584,77.977
207,4PgtB6Sul8WDTRZCe5e8St,USAT20611288,Break It Off,"['Rihanna', 'Sean Paul']",A Girl Like Me,2006-04-10,2006,213373,False,53,0.897,0.738,10,-5.314,0,0.228,0.0166,0.0,0.0573,0.798,133.966
208,40Fp6pxcS9l08kL1R50mR4,USUM70734087,First Time,['Lifehouse'],Who We Are,2007-01-01,2007,203640,False,55,0.442,0.952,3,-2.214,1,0.0541,2.41e-05,0.0,0.205,0.505,130.682
209,36Hwcla06Q5BCr59CL0sBp,USUM70735445,Ayo Technology,"['50 Cent', 'Justin Timberlake', 'Timbaland']",Curtis,2007-01-01,2007,247946,True,61,0.63,0.782,8,-5.44,0,0.132,0.0828,0.0,0.034,0.418,140.144
210,3LGeYNY9aWQuBJovOOowqm,USSM10606876,Outta My System (feat. T-Pain & Johntá Austin),"['Bow Wow', 'T-Pain', 'Johnta Austin']",The Price Of Fame,2006-12-18,2006,238266,False,59,0.772,0.59,6,-6.957,1,0.183,0.0917,0.0,0.101,0.743,83.998
211,7zMcNqs55Mxer82bvZFkpg,USCJY0603137,Teardrops On My Guitar - Radio Single Remix,['Taylor Swift'],Taylor Swift,2006-10-24,2006,203040,False,68,0.621,0.417,10,-6.941,1,0.0231,0.288,0.0,0.119,0.289,99.953
212,7zMcNqs55Mxer82bvZFkpg,USCJY0603137,Teardrops On My Guitar - Radio Single Remix,['Taylor Swift'],Taylor Swift,2006-10-24,2006,203040,False,68,0.621,0.417,10,-6.941,1,0.0231,0.288,0.0,0.119,0.289,99.953
213,4QdX6pmNnJ5cleufWQIr5D,USUM70734703,Shut Up And Drive,['Rihanna'],Good Girl Gone Bad,2007-01-01,2007,212280,False,69,0.735,0.826,1,-4.902,1,0.0349,0.00101,0.129,0.197,0.74,132.964
214,2aibwv5hGXSgw7Yru8IYTO,USWB10601591,Snow (Hey Oh),['Red Hot Chili Peppers'],Stadium Arcadium,2006-05-09,2006,334666,False,83,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655
215,2JpUkUR0OsOlUUfm6iS8ic,USUM70605316,Money Maker,"['Ludacris', 'Pharrell Williams']",Release Therapy,2006-01-01,2006,230613,True,62,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756
216,2JpUkUR0OsOlUUfm6iS8ic,USUM70605316,Money Maker,"['Ludacris', 'Pharrell Williams']",Release Therapy,2006-01-01,2006,230613,True,62,0.551,0.598,1,-6.79,1,0.27,0.15,0.0,0.299,0.612,78.756
217,3wKKkGVn7cVSfgPeYYIiXG,USJI10700577,Kiss Kiss (feat. T-Pain),"['Chris Brown', 'T-Pain']",Exclusive (Expanded Edition),2007-11-06,2007,250666,False,75,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043
218,3wKKkGVn7cVSfgPeYYIiXG,USJI10700577,Kiss Kiss (feat. T-Pain),"['Chris Brown', 'T-Pain']",Exclusive (Expanded Edition),2007-11-06,2007,250666,False,75,0.729,0.658,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043
219,0ADZ5dmXhlfzjMw6lefoPl,NLA320581338,Far Away,['Nickelback'],All the Right Reasons,2005-09-26,2005,238173,False,73,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918
220,0ADZ5dmXhlfzjMw6lefoPl,NLA320581338,Far Away,['Nickelback'],All the Right Reasons,2005-09-26,2005,238173,False,73,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918
